sales_id,date_key,store_key,product_key,quantity,unit_price,total_sales,estimated_cost,estimated_profit
246108,129,14,4,11,75.00,825.00,536.25,288.75
246109,617,1,2,11,700.00,7700.00,5005.00,2695.00
246110,182,20,5,10,180.00,1800.00,1170.00,630.00
246111,475,14,1,11,900.00,9900.00,6435.00,3465.00
246112,654,14,4,7,75.00,525.00,341.25,183.75
246113,633,10,1,5,900.00,4500.00,2925.00,1575.00
246114,582,12,2,1,700.00,700.00,455.00,245.00
246115,592,15,1,3,900.00,2700.00,1755.00,945.00
246116,91,2,6,14,25.00,350.00,227.50,122.50
246117,431,6,3,7,300.00,2100.00,1365.00,735.00
246118,427,3,5,8,180.00,1440.00,936.00,504.00
246119,695,1,2,12,700.00,8400.00,5460.00,2940.00
246120,123,7,7,6,40.00,240.00,156.00,84.00
246121,716,8,4,2,75.00,150.00,97.50,52.50
246122,363,8,5,14,180.00,2520.00,1638.00,882.00
246123,572,5,5,14,180.00,2520.00,1638.00,882.00
246124,307,6,4,14,75.00,1050.00,682.50,367.50
246125,596,2,6,8,25.00,200.00,130.00,70.00
246126,522,17,1,14,900.00,12600.00,8190.00,4410.00
246127,549,2,3,11,300.00,3300.00,2145.00,1155.00
246128,249,13,3,7,300.00,2100.00,1365.00,735.00
246129,417,11,5,12,180.00,2160.00,1404.00,756.00
246130,109,5,3,9,300.00,2700.00,1755.00,945.00
246131,525,18,6,11,25.00,275.00,178.75,96.25
246132,324,3,5,9,180.00,1620.00,1053.00,567.00
246133,331,6,5,12,180.00,2160.00,1404.00,756.00
246134,74,2,1,14,900.00,12600.00,8190.00,4410.00
246135,602,18,2,1,700.00,700.00,455.00,245.00
246136,569,9,4,13,75.00,975.00,633.75,341.25
246137,43,16,1,2,900.00,1800.00,1170.00,630.00
246138,344,12,3,12,300.00,3600.00,2340.00,1260.00
246139,579,16,2,3,700.00,2100.00,1365.00,735.00
246140,62,2,6,8,25.00,200.00,130.00,70.00
246141,705,9,5,10,180.00,1800.00,1170.00,630.00
246142,434,12,2,11,700.00,7700.00,5005.00,2695.00
246143,491,19,5,10,180.00,1800.00,1170.00,630.00
246144,564,14,3,9,300.00,2700.00,1755.00,945.00
246145,41,15,7,1,40.00,40.00,26.00,14.00
246146,290,14,5,7,180.00,1260.00,819.00,441.00
246147,610,7,5,8,180.00,1440.00,936.00,504.00
246148,297,19,7,11,40.00,440.00,286.00,154.00
246149,280,5,3,5,300.00,1500.00,975.00,525.00
246150,667,13,5,1,180.00,180.00,117.00,63.00
246151,11,8,5,4,180.00,720.00,468.00,252.00
246152,224,16,1,3,900.00,2700.00,1755.00,945.00
246153,676,14,7,12,40.00,480.00,312.00,168.00
246154,180,19,7,14,40.00,560.00,364.00,196.00
246155,18,4,2,6,700.00,4200.00,2730.00,1470.00
246156,461,8,1,3,900.00,2700.00,1755.00,945.00
246157,619,10,4,6,75.00,450.00,292.50,157.50
246158,25,13,2,1,700.00,700.00,455.00,245.00
246159,340,18,7,5,40.00,200.00,130.00,70.00
246160,68,20,6,13,25.00,325.00,211.25,113.75
246161,532,12,5,5,180.00,900.00,585.00,315.00
246162,223,16,4,5,75.00,375.00,243.75,131.25
246163,302,13,4,13,75.00,975.00,633.75,341.25
246164,586,14,7,14,40.00,560.00,364.00,196.00
246165,554,20,3,9,300.00,2700.00,1755.00,945.00
246166,226,4,4,11,75.00,825.00,536.25,288.75
246167,712,5,6,4,25.00,100.00,65.00,35.00
246168,146,9,1,6,900.00,5400.00,3510.00,1890.00
246169,501,14,4,14,75.00,1050.00,682.50,367.50
246170,571,11,3,14,300.00,4200.00,2730.00,1470.00
246171,326,4,1,9,900.00,8100.00,5265.00,2835.00
246172,680,8,4,4,75.00,300.00,195.00,105.00
246173,348,15,6,14,25.00,350.00,227.50,122.50
246174,633,15,4,13,75.00,975.00,633.75,341.25
246175,129,19,3,6,300.00,1800.00,1170.00,630.00
246176,129,1,4,5,75.00,375.00,243.75,131.25
246177,67,15,7,10,40.00,400.00,260.00,140.00
246178,451,19,1,13,900.00,11700.00,7605.00,4095.00
246179,600,5,5,6,180.00,1080.00,702.00,378.00
246180,508,20,3,5,300.00,1500.00,975.00,525.00
246181,88,7,7,1,40.00,40.00,26.00,14.00
246182,73,4,2,9,700.00,6300.00,4095.00,2205.00
246183,217,14,5,1,180.00,180.00,117.00,63.00
246184,233,3,1,13,900.00,11700.00,7605.00,4095.00
246185,266,3,2,2,700.00,1400.00,910.00,490.00
246186,367,11,5,5,180.00,900.00,585.00,315.00
246187,445,13,4,8,75.00,600.00,390.00,210.00
246188,336,2,5,13,180.00,2340.00,1521.00,819.00
246189,487,20,3,10,300.00,3000.00,1950.00,1050.00
246190,165,15,6,10,25.00,250.00,162.50,87.50
246191,591,5,5,13,180.00,2340.00,1521.00,819.00
246192,497,9,2,13,700.00,9100.00,5915.00,3185.00
246193,11,16,7,4,40.00,160.00,104.00,56.00
246194,642,12,3,11,300.00,3300.00,2145.00,1155.00
246195,137,15,1,11,900.00,9900.00,6435.00,3465.00
246196,471,11,1,2,900.00,1800.00,1170.00,630.00
246197,156,2,7,14,40.00,560.00,364.00,196.00
246198,63,16,7,12,40.00,480.00,312.00,168.00
246199,67,9,2,2,700.00,1400.00,910.00,490.00
246200,549,14,2,13,700.00,9100.00,5915.00,3185.00
246201,35,3,1,14,900.00,12600.00,8190.00,4410.00
246202,401,6,1,13,900.00,11700.00,7605.00,4095.00
246203,719,18,4,6,75.00,450.00,292.50,157.50
246204,397,8,7,11,40.00,440.00,286.00,154.00
246205,49,12,2,1,700.00,700.00,455.00,245.00
246206,640,5,7,14,40.00,560.00,364.00,196.00
246207,77,16,4,14,75.00,1050.00,682.50,367.50
246208,484,7,4,7,75.00,525.00,341.25,183.75
246209,269,19,2,14,700.00,9800.00,6370.00,3430.00
246210,124,20,2,14,700.00,9800.00,6370.00,3430.00
246211,134,16,1,7,900.00,6300.00,4095.00,2205.00
246212,631,5,1,11,900.00,9900.00,6435.00,3465.00
246213,263,6,2,1,700.00,700.00,455.00,245.00
246214,609,17,2,14,700.00,9800.00,6370.00,3430.00
246215,398,12,7,5,40.00,200.00,130.00,70.00
246216,316,3,4,10,75.00,750.00,487.50,262.50
246217,22,2,5,13,180.00,2340.00,1521.00,819.00
246218,516,16,5,2,180.00,360.00,234.00,126.00
246219,331,2,2,6,700.00,4200.00,2730.00,1470.00
246220,557,13,6,1,25.00,25.00,16.25,8.75
246221,545,15,2,2,700.00,1400.00,910.00,490.00
246222,205,16,2,11,700.00,7700.00,5005.00,2695.00
246223,583,12,6,4,25.00,100.00,65.00,35.00
246224,241,6,7,3,40.00,120.00,78.00,42.00
246225,88,19,7,11,40.00,440.00,286.00,154.00
246226,96,18,5,12,180.00,2160.00,1404.00,756.00
246227,153,3,5,13,180.00,2340.00,1521.00,819.00
246228,641,12,3,4,300.00,1200.00,780.00,420.00
246229,597,12,1,14,900.00,12600.00,8190.00,4410.00
246230,551,6,3,4,300.00,1200.00,780.00,420.00
246231,340,5,5,10,180.00,1800.00,1170.00,630.00
246232,617,6,2,3,700.00,2100.00,1365.00,735.00
246233,112,1,3,7,300.00,2100.00,1365.00,735.00
246234,548,2,7,4,40.00,160.00,104.00,56.00
246235,612,16,2,5,700.00,3500.00,2275.00,1225.00
246236,678,8,1,4,900.00,3600.00,2340.00,1260.00
246237,644,9,7,7,40.00,280.00,182.00,98.00
246238,194,20,7,5,40.00,200.00,130.00,70.00
246239,173,12,4,14,75.00,1050.00,682.50,367.50
246240,542,9,5,6,180.00,1080.00,702.00,378.00
246241,48,5,6,10,25.00,250.00,162.50,87.50
246242,435,5,7,2,40.00,80.00,52.00,28.00
246243,300,13,7,2,40.00,80.00,52.00,28.00
246244,651,15,3,10,300.00,3000.00,1950.00,1050.00
246245,509,15,4,10,75.00,750.00,487.50,262.50
246246,533,7,3,9,300.00,2700.00,1755.00,945.00
246247,250,7,1,14,900.00,12600.00,8190.00,4410.00
246248,143,13,3,9,300.00,2700.00,1755.00,945.00
246249,581,4,6,5,25.00,125.00,81.25,43.75
246250,214,20,6,1,25.00,25.00,16.25,8.75
246251,702,4,4,3,75.00,225.00,146.25,78.75
246252,417,10,5,1,180.00,180.00,117.00,63.00
246253,293,15,6,9,25.00,225.00,146.25,78.75
246254,25,1,7,3,40.00,120.00,78.00,42.00
246255,422,13,5,4,180.00,720.00,468.00,252.00
246256,16,12,4,13,75.00,975.00,633.75,341.25
246257,162,16,4,6,75.00,450.00,292.50,157.50
246258,460,2,1,7,900.00,6300.00,4095.00,2205.00
246259,510,17,5,4,180.00,720.00,468.00,252.00
246260,348,9,2,12,700.00,8400.00,5460.00,2940.00
246261,507,11,1,9,900.00,8100.00,5265.00,2835.00
246262,111,20,5,10,180.00,1800.00,1170.00,630.00
246263,648,3,2,7,700.00,4900.00,3185.00,1715.00
246264,41,7,5,12,180.00,2160.00,1404.00,756.00
246265,713,18,1,13,900.00,11700.00,7605.00,4095.00
246266,63,13,6,3,25.00,75.00,48.75,26.25
246267,443,13,4,14,75.00,1050.00,682.50,367.50
246268,611,20,5,9,180.00,1620.00,1053.00,567.00
246269,375,8,5,2,180.00,360.00,234.00,126.00
246270,7,14,4,14,75.00,1050.00,682.50,367.50
246271,211,18,6,13,25.00,325.00,211.25,113.75
246272,679,3,4,2,75.00,150.00,97.50,52.50
246273,225,15,2,9,700.00,6300.00,4095.00,2205.00
246274,62,1,6,2,25.00,50.00,32.50,17.50
246275,263,17,4,14,75.00,1050.00,682.50,367.50
246276,326,15,7,1,40.00,40.00,26.00,14.00
246277,89,13,4,13,75.00,975.00,633.75,341.25
246278,424,9,7,5,40.00,200.00,130.00,70.00
246279,110,2,4,10,75.00,750.00,487.50,262.50
246280,251,5,1,8,900.00,7200.00,4680.00,2520.00
246281,182,9,6,10,25.00,250.00,162.50,87.50
246282,606,11,2,4,700.00,2800.00,1820.00,980.00
246283,705,7,7,14,40.00,560.00,364.00,196.00
246284,461,17,7,14,40.00,560.00,364.00,196.00
246285,89,20,5,10,180.00,1800.00,1170.00,630.00
246286,405,5,6,8,25.00,200.00,130.00,70.00
246287,553,9,5,3,180.00,540.00,351.00,189.00
246288,528,11,2,6,700.00,4200.00,2730.00,1470.00
246289,50,11,1,11,900.00,9900.00,6435.00,3465.00
246290,345,10,7,10,40.00,400.00,260.00,140.00
246291,318,4,5,2,180.00,360.00,234.00,126.00
246292,207,14,5,6,180.00,1080.00,702.00,378.00
246293,81,9,7,5,40.00,200.00,130.00,70.00
246294,92,7,3,7,300.00,2100.00,1365.00,735.00
246295,279,2,1,7,900.00,6300.00,4095.00,2205.00
246296,460,5,5,2,180.00,360.00,234.00,126.00
246297,37,4,3,2,300.00,600.00,390.00,210.00
246298,66,1,4,9,75.00,675.00,438.75,236.25
246299,510,16,3,13,300.00,3900.00,2535.00,1365.00
246300,622,18,3,13,300.00,3900.00,2535.00,1365.00
246301,101,16,1,5,900.00,4500.00,2925.00,1575.00
246302,576,9,7,1,40.00,40.00,26.00,14.00
246303,7,16,6,2,25.00,50.00,32.50,17.50
246304,1,5,2,10,700.00,7000.00,4550.00,2450.00
246305,28,5,6,12,25.00,300.00,195.00,105.00
246306,489,17,4,3,75.00,225.00,146.25,78.75
246307,365,7,7,12,40.00,480.00,312.00,168.00
246308,684,5,3,1,300.00,300.00,195.00,105.00
246309,302,20,6,3,25.00,75.00,48.75,26.25
246310,151,1,4,10,75.00,750.00,487.50,262.50
246311,215,7,6,13,25.00,325.00,211.25,113.75
246312,102,19,2,8,700.00,5600.00,3640.00,1960.00
246313,328,16,5,2,180.00,360.00,234.00,126.00
246314,443,9,3,4,300.00,1200.00,780.00,420.00
246315,363,5,3,5,300.00,1500.00,975.00,525.00
246316,590,6,1,9,900.00,8100.00,5265.00,2835.00
246317,429,6,3,8,300.00,2400.00,1560.00,840.00
246318,650,20,3,11,300.00,3300.00,2145.00,1155.00
246319,6,8,7,4,40.00,160.00,104.00,56.00
246320,417,11,4,7,75.00,525.00,341.25,183.75
246321,365,20,4,5,75.00,375.00,243.75,131.25
246322,584,3,2,10,700.00,7000.00,4550.00,2450.00
246323,626,14,5,6,180.00,1080.00,702.00,378.00
246324,622,9,7,11,40.00,440.00,286.00,154.00
246325,161,7,7,2,40.00,80.00,52.00,28.00
246326,325,17,6,7,25.00,175.00,113.75,61.25
246327,78,9,4,9,75.00,675.00,438.75,236.25
246328,476,20,6,2,25.00,50.00,32.50,17.50
246329,683,9,3,7,300.00,2100.00,1365.00,735.00
246330,123,13,7,4,40.00,160.00,104.00,56.00
246331,659,8,4,9,75.00,675.00,438.75,236.25
246332,98,7,6,9,25.00,225.00,146.25,78.75
246333,5,1,3,5,300.00,1500.00,975.00,525.00
246334,208,6,1,8,900.00,7200.00,4680.00,2520.00
246335,261,7,3,14,300.00,4200.00,2730.00,1470.00
246336,216,18,4,9,75.00,675.00,438.75,236.25
246337,190,1,5,2,180.00,360.00,234.00,126.00
246338,126,17,1,2,900.00,1800.00,1170.00,630.00
246339,404,19,2,14,700.00,9800.00,6370.00,3430.00
246340,332,1,2,9,700.00,6300.00,4095.00,2205.00
246341,499,6,2,2,700.00,1400.00,910.00,490.00
246342,727,14,7,5,40.00,200.00,130.00,70.00
246343,391,15,4,11,75.00,825.00,536.25,288.75
246344,184,12,4,9,75.00,675.00,438.75,236.25
246345,448,4,1,4,900.00,3600.00,2340.00,1260.00
246346,66,15,1,4,900.00,3600.00,2340.00,1260.00
246347,725,2,3,6,300.00,1800.00,1170.00,630.00
246348,492,12,2,8,700.00,5600.00,3640.00,1960.00
246349,504,12,6,3,25.00,75.00,48.75,26.25
246350,682,17,1,7,900.00,6300.00,4095.00,2205.00
246351,550,18,7,13,40.00,520.00,338.00,182.00
246352,512,8,4,7,75.00,525.00,341.25,183.75
246353,231,15,4,14,75.00,1050.00,682.50,367.50
246354,669,5,7,5,40.00,200.00,130.00,70.00
246355,77,15,3,6,300.00,1800.00,1170.00,630.00
246356,10,3,3,7,300.00,2100.00,1365.00,735.00
246357,99,12,3,10,300.00,3000.00,1950.00,1050.00
246358,367,13,6,7,25.00,175.00,113.75,61.25
246359,604,10,7,6,40.00,240.00,156.00,84.00
246360,187,17,3,5,300.00,1500.00,975.00,525.00
246361,234,20,1,10,900.00,9000.00,5850.00,3150.00
246362,352,2,3,2,300.00,600.00,390.00,210.00
246363,511,1,5,9,180.00,1620.00,1053.00,567.00
246364,456,9,1,7,900.00,6300.00,4095.00,2205.00
246365,445,9,1,9,900.00,8100.00,5265.00,2835.00
246366,477,10,4,8,75.00,600.00,390.00,210.00
246367,478,3,1,7,900.00,6300.00,4095.00,2205.00
246368,34,10,6,11,25.00,275.00,178.75,96.25
246369,245,12,6,11,25.00,275.00,178.75,96.25
246370,321,4,6,5,25.00,125.00,81.25,43.75
246371,103,13,5,13,180.00,2340.00,1521.00,819.00
246372,243,6,1,10,900.00,9000.00,5850.00,3150.00
246373,492,5,3,12,300.00,3600.00,2340.00,1260.00
246374,251,7,7,12,40.00,480.00,312.00,168.00
246375,234,11,4,2,75.00,150.00,97.50,52.50
246376,715,14,4,13,75.00,975.00,633.75,341.25
246377,718,6,6,5,25.00,125.00,81.25,43.75
246378,99,9,2,7,700.00,4900.00,3185.00,1715.00
246379,347,3,1,10,900.00,9000.00,5850.00,3150.00
246380,401,12,3,12,300.00,3600.00,2340.00,1260.00
246381,534,18,5,8,180.00,1440.00,936.00,504.00
246382,499,14,1,5,900.00,4500.00,2925.00,1575.00
246383,336,16,2,5,700.00,3500.00,2275.00,1225.00
246384,704,9,1,10,900.00,9000.00,5850.00,3150.00
246385,299,6,1,5,900.00,4500.00,2925.00,1575.00
246386,393,16,1,9,900.00,8100.00,5265.00,2835.00
246387,564,16,6,10,25.00,250.00,162.50,87.50
246388,386,14,1,4,900.00,3600.00,2340.00,1260.00
246389,381,15,1,4,900.00,3600.00,2340.00,1260.00
246390,725,18,6,5,25.00,125.00,81.25,43.75
246391,56,18,2,2,700.00,1400.00,910.00,490.00
246392,209,3,2,5,700.00,3500.00,2275.00,1225.00
246393,397,12,4,14,75.00,1050.00,682.50,367.50
246394,203,16,7,11,40.00,440.00,286.00,154.00
246395,447,19,7,9,40.00,360.00,234.00,126.00
246396,710,14,4,1,75.00,75.00,48.75,26.25
246397,85,2,6,2,25.00,50.00,32.50,17.50
246398,53,11,3,12,300.00,3600.00,2340.00,1260.00
246399,562,18,2,6,700.00,4200.00,2730.00,1470.00
246400,248,6,2,5,700.00,3500.00,2275.00,1225.00
246401,260,4,2,4,700.00,2800.00,1820.00,980.00
246402,405,13,5,7,180.00,1260.00,819.00,441.00
246403,412,6,7,11,40.00,440.00,286.00,154.00
246404,109,4,4,2,75.00,150.00,97.50,52.50
246405,453,10,1,6,900.00,5400.00,3510.00,1890.00
246406,392,1,2,3,700.00,2100.00,1365.00,735.00
246407,633,10,2,1,700.00,700.00,455.00,245.00
246408,619,14,7,13,40.00,520.00,338.00,182.00
246409,212,19,6,2,25.00,50.00,32.50,17.50
246410,211,20,2,11,700.00,7700.00,5005.00,2695.00
246411,291,7,5,13,180.00,2340.00,1521.00,819.00
246412,205,14,4,14,75.00,1050.00,682.50,367.50
246413,409,18,2,14,700.00,9800.00,6370.00,3430.00
246414,639,6,4,11,75.00,825.00,536.25,288.75
246415,486,4,6,6,25.00,150.00,97.50,52.50
246416,513,8,7,14,40.00,560.00,364.00,196.00
246417,485,12,5,10,180.00,1800.00,1170.00,630.00
246418,155,4,6,14,25.00,350.00,227.50,122.50
246419,64,20,2,9,700.00,6300.00,4095.00,2205.00
246420,68,6,1,6,900.00,5400.00,3510.00,1890.00
246421,233,1,7,2,40.00,80.00,52.00,28.00
246422,362,8,5,11,180.00,1980.00,1287.00,693.00
246423,594,16,1,4,900.00,3600.00,2340.00,1260.00
246424,70,8,2,2,700.00,1400.00,910.00,490.00
246425,555,18,6,14,25.00,350.00,227.50,122.50
246426,198,13,5,2,180.00,360.00,234.00,126.00
246427,128,7,1,3,900.00,2700.00,1755.00,945.00
246428,102,4,3,7,300.00,2100.00,1365.00,735.00
246429,91,8,1,1,900.00,900.00,585.00,315.00
246430,574,15,2,1,700.00,700.00,455.00,245.00
246431,253,12,5,10,180.00,1800.00,1170.00,630.00
246432,234,6,7,6,40.00,240.00,156.00,84.00
246433,703,9,3,6,300.00,1800.00,1170.00,630.00
246434,367,8,3,2,300.00,600.00,390.00,210.00
246435,456,18,1,4,900.00,3600.00,2340.00,1260.00
246436,359,3,1,6,900.00,5400.00,3510.00,1890.00
246437,144,9,3,5,300.00,1500.00,975.00,525.00
246438,558,10,3,14,300.00,4200.00,2730.00,1470.00
246439,169,20,4,7,75.00,525.00,341.25,183.75
246440,345,8,7,14,40.00,560.00,364.00,196.00
246441,441,11,4,8,75.00,600.00,390.00,210.00
246442,276,11,3,5,300.00,1500.00,975.00,525.00
246443,77,17,4,2,75.00,150.00,97.50,52.50
246444,475,2,3,3,300.00,900.00,585.00,315.00
246445,25,6,6,4,25.00,100.00,65.00,35.00
246446,140,18,7,5,40.00,200.00,130.00,70.00
246447,724,2,4,10,75.00,750.00,487.50,262.50
246448,194,7,5,1,180.00,180.00,117.00,63.00
246449,98,4,6,6,25.00,150.00,97.50,52.50
246450,72,11,1,3,900.00,2700.00,1755.00,945.00
246451,154,16,6,3,25.00,75.00,48.75,26.25
246452,431,6,4,3,75.00,225.00,146.25,78.75
246453,85,13,5,8,180.00,1440.00,936.00,504.00
246454,578,12,5,11,180.00,1980.00,1287.00,693.00
246455,557,10,6,9,25.00,225.00,146.25,78.75
246456,653,2,1,7,900.00,6300.00,4095.00,2205.00
246457,148,18,4,12,75.00,900.00,585.00,315.00
246458,690,17,6,5,25.00,125.00,81.25,43.75
246459,612,3,3,8,300.00,2400.00,1560.00,840.00
246460,645,19,2,7,700.00,4900.00,3185.00,1715.00
246461,362,14,7,2,40.00,80.00,52.00,28.00
246462,146,17,4,14,75.00,1050.00,682.50,367.50
246463,323,11,7,9,40.00,360.00,234.00,126.00
246464,401,13,5,8,180.00,1440.00,936.00,504.00
246465,5,7,1,7,900.00,6300.00,4095.00,2205.00
246466,487,9,4,6,75.00,450.00,292.50,157.50
246467,288,5,3,5,300.00,1500.00,975.00,525.00
246468,649,6,4,2,75.00,150.00,97.50,52.50
246469,486,3,5,10,180.00,1800.00,1170.00,630.00
246470,30,18,3,2,300.00,600.00,390.00,210.00
246471,621,6,5,9,180.00,1620.00,1053.00,567.00
246472,397,2,2,1,700.00,700.00,455.00,245.00
246473,532,19,2,12,700.00,8400.00,5460.00,2940.00
246474,125,12,5,5,180.00,900.00,585.00,315.00
246475,624,18,3,11,300.00,3300.00,2145.00,1155.00
246476,244,17,1,8,900.00,7200.00,4680.00,2520.00
246477,656,4,2,3,700.00,2100.00,1365.00,735.00
246478,377,19,1,10,900.00,9000.00,5850.00,3150.00
246479,157,4,2,13,700.00,9100.00,5915.00,3185.00
246480,458,10,2,1,700.00,700.00,455.00,245.00
246481,573,16,4,4,75.00,300.00,195.00,105.00
246482,431,15,6,1,25.00,25.00,16.25,8.75
246483,694,10,6,14,25.00,350.00,227.50,122.50
246484,531,5,2,8,700.00,5600.00,3640.00,1960.00
246485,408,17,2,8,700.00,5600.00,3640.00,1960.00
246486,702,2,7,3,40.00,120.00,78.00,42.00
246487,434,18,5,1,180.00,180.00,117.00,63.00
246488,706,7,6,7,25.00,175.00,113.75,61.25
246489,558,6,6,8,25.00,200.00,130.00,70.00
246490,242,19,6,10,25.00,250.00,162.50,87.50
246491,596,4,2,12,700.00,8400.00,5460.00,2940.00
246492,452,11,3,1,300.00,300.00,195.00,105.00
246493,343,11,1,2,900.00,1800.00,1170.00,630.00
246494,39,19,3,1,300.00,300.00,195.00,105.00
246495,358,17,3,9,300.00,2700.00,1755.00,945.00
246496,472,7,3,14,300.00,4200.00,2730.00,1470.00
246497,518,2,7,13,40.00,520.00,338.00,182.00
246498,653,5,3,8,300.00,2400.00,1560.00,840.00
246499,467,17,6,3,25.00,75.00,48.75,26.25
246500,278,10,7,2,40.00,80.00,52.00,28.00
246501,27,8,7,10,40.00,400.00,260.00,140.00
246502,561,1,1,11,900.00,9900.00,6435.00,3465.00
246503,472,11,1,13,900.00,11700.00,7605.00,4095.00
246504,421,1,7,14,40.00,560.00,364.00,196.00
246505,665,3,4,5,75.00,375.00,243.75,131.25
246506,259,18,7,11,40.00,440.00,286.00,154.00
246507,656,9,7,1,40.00,40.00,26.00,14.00
246508,89,7,4,10,75.00,750.00,487.50,262.50
246509,216,4,6,1,25.00,25.00,16.25,8.75
246510,296,10,5,11,180.00,1980.00,1287.00,693.00
246511,356,7,4,10,75.00,750.00,487.50,262.50
246512,680,5,2,10,700.00,7000.00,4550.00,2450.00
246513,23,18,7,11,40.00,440.00,286.00,154.00
246514,199,19,4,5,75.00,375.00,243.75,131.25
246515,372,3,1,5,900.00,4500.00,2925.00,1575.00
246516,324,14,3,4,300.00,1200.00,780.00,420.00
246517,710,5,3,5,300.00,1500.00,975.00,525.00
246518,679,6,7,7,40.00,280.00,182.00,98.00
246519,12,7,4,9,75.00,675.00,438.75,236.25
246520,45,15,1,4,900.00,3600.00,2340.00,1260.00
246521,376,11,2,9,700.00,6300.00,4095.00,2205.00
246522,245,11,7,9,40.00,360.00,234.00,126.00
246523,339,8,1,10,900.00,9000.00,5850.00,3150.00
246524,309,5,5,4,180.00,720.00,468.00,252.00
246525,509,2,3,8,300.00,2400.00,1560.00,840.00
246526,563,15,3,2,300.00,600.00,390.00,210.00
246527,376,20,3,12,300.00,3600.00,2340.00,1260.00
246528,279,5,2,1,700.00,700.00,455.00,245.00
246529,200,5,3,10,300.00,3000.00,1950.00,1050.00
246530,677,2,5,6,180.00,1080.00,702.00,378.00
246531,223,2,3,2,300.00,600.00,390.00,210.00
246532,480,11,7,11,40.00,440.00,286.00,154.00
246533,456,15,1,5,900.00,4500.00,2925.00,1575.00
246534,692,11,7,7,40.00,280.00,182.00,98.00
246535,400,10,2,10,700.00,7000.00,4550.00,2450.00
246536,90,19,1,10,900.00,9000.00,5850.00,3150.00
246537,5,12,3,1,300.00,300.00,195.00,105.00
246538,33,1,6,7,25.00,175.00,113.75,61.25
246539,420,15,3,4,300.00,1200.00,780.00,420.00
246540,119,15,7,7,40.00,280.00,182.00,98.00
246541,42,7,5,9,180.00,1620.00,1053.00,567.00
246542,570,7,4,7,75.00,525.00,341.25,183.75
246543,684,7,5,12,180.00,2160.00,1404.00,756.00
246544,641,3,2,9,700.00,6300.00,4095.00,2205.00
246545,99,20,3,12,300.00,3600.00,2340.00,1260.00
246546,398,3,7,14,40.00,560.00,364.00,196.00
246547,229,20,7,7,40.00,280.00,182.00,98.00
246548,635,5,7,14,40.00,560.00,364.00,196.00
246549,659,9,3,6,300.00,1800.00,1170.00,630.00
246550,462,12,2,8,700.00,5600.00,3640.00,1960.00
246551,606,8,4,7,75.00,525.00,341.25,183.75
246552,5,19,7,8,40.00,320.00,208.00,112.00
246553,196,17,2,1,700.00,700.00,455.00,245.00
246554,540,15,1,13,900.00,11700.00,7605.00,4095.00
246555,687,3,6,8,25.00,200.00,130.00,70.00
246556,33,19,1,8,900.00,7200.00,4680.00,2520.00
246557,503,18,5,13,180.00,2340.00,1521.00,819.00
246558,15,8,6,5,25.00,125.00,81.25,43.75
246559,516,9,6,11,25.00,275.00,178.75,96.25
246560,430,4,5,8,180.00,1440.00,936.00,504.00
246561,640,4,1,14,900.00,12600.00,8190.00,4410.00
246562,36,5,2,14,700.00,9800.00,6370.00,3430.00
246563,35,12,5,10,180.00,1800.00,1170.00,630.00
246564,211,12,7,2,40.00,80.00,52.00,28.00
246565,165,5,5,11,180.00,1980.00,1287.00,693.00
246566,68,19,1,9,900.00,8100.00,5265.00,2835.00
246567,295,20,5,8,180.00,1440.00,936.00,504.00
246568,391,19,3,8,300.00,2400.00,1560.00,840.00
246569,428,5,1,5,900.00,4500.00,2925.00,1575.00
246570,337,2,4,14,75.00,1050.00,682.50,367.50
246571,426,1,3,13,300.00,3900.00,2535.00,1365.00
246572,345,18,2,13,700.00,9100.00,5915.00,3185.00
246573,731,3,6,3,25.00,75.00,48.75,26.25
246574,677,7,1,9,900.00,8100.00,5265.00,2835.00
246575,469,5,1,13,900.00,11700.00,7605.00,4095.00
246576,15,5,6,4,25.00,100.00,65.00,35.00
246577,650,7,2,13,700.00,9100.00,5915.00,3185.00
246578,465,7,7,11,40.00,440.00,286.00,154.00
246579,173,4,4,6,75.00,450.00,292.50,157.50
246580,679,20,4,14,75.00,1050.00,682.50,367.50
246581,362,19,4,13,75.00,975.00,633.75,341.25
246582,11,12,2,12,700.00,8400.00,5460.00,2940.00
246583,11,16,5,7,180.00,1260.00,819.00,441.00
246584,64,16,4,2,75.00,150.00,97.50,52.50
246585,403,6,6,8,25.00,200.00,130.00,70.00
246586,500,1,4,1,75.00,75.00,48.75,26.25
246587,366,11,4,7,75.00,525.00,341.25,183.75
246588,485,1,7,11,40.00,440.00,286.00,154.00
246589,699,2,1,7,900.00,6300.00,4095.00,2205.00
